,original,paraphrase,similar
217,"Le 25 janvier 2014, Portal 2 recense près de quatre millions d'exemplaires vendus, tous supports non numériques confondus.",L'égal des dieux est représenté par l'iconographie.,False
371,"Père nourricier du peuple, Pharaon assure la prospérité en appelant les dieux à réguler les eaux du Nil, en ouvrant les greniers en cas de famine et en garantissant une bonne répartition des terres arables.","Pharaon assure la prospérité en faisant appel aux dieux pour réguler les eaux du Nil, en ouvrant des greniers en cas de famine, et en garantissant une bonne répartition des terres arables.",True
203,"Le scénario du jeu, son rythme et son humour noir sont présentés comme des éléments uniques, et les spécialistes saluent le travail apporté aux voix de GLaDOS, de Wheatley et de Cave Johnson.","L'histoire du jeu, son rythme et son humour noir sont présentés comme des éléments uniques et les spécialistes saluent le travail apporté aux voix de GLaDOS, Wheatley et Cave Johnson.",True
435,"Ainsi, lorsque les militaires grecs organisent le coup de Goudi à l'été 1909, Venizélos est sollicité pour prendre en mains la destinée de la nation.","Il était mécontent des monoplaces de l'équipe et a rejoint Maserati au milieu de la saison 1933 pour rester jusqu'en 1934, date à laquelle l'entreprise s'est retirée de la compétition.",False
419,"Élu député libéral à l'assemblée générale crétoise en 1889, insurgé lors de la révolte de 1897-1898, il rédige à l’issue de celle-ci la constitution de la Crète autonome.",L'assemblée générale crétoise a élu un député libéral pour rédiger la constitution de la Crète à la fin de la révolte en 1897-1898.,True
121,"Cette politique semble avoir enrayé la chute démographique observée depuis le début du XXe siècle et la population montrésorienne, bien que vieillissante, paraît stabilisée autour de 350 habitants depuis une vingtaine d'années.",La baisse démographique observée depuis le début du XXe siècle semble avoir été stoppée par cette politique.,True
113,L'absence de voies de communications importantes traversant la commune n'est pas un facteur favorable à l'implantation d'industries ou d'entreprises de grande dimension ; l'industrie drapière de Montrésor s'est éteinte au XIXe siècle.,Il mourut lors du Grand Prix de Belgique en 1939.,False
172,"Dans la campagne solo, le joueur contrôle la protagoniste Chell, réveillée de sa biostase après plusieurs années, qui doit naviguer dans le centre d'enrichissement d'Aperture Science délabré pendant sa reconstruction par l'ordinateur surpuissant réactivé, GLaDOS, doublée par Ellen McLain en version originale et par Scarlett Perdereau en version française.","Il a rencontré et épousé la fille du président et co-fondateur de BMW, ce qui a conduit à une rupture avec sa famille.",False
201,"Le scénario du jeu, son rythme et son humour noir sont présentés comme des éléments uniques, et les spécialistes saluent le travail apporté aux voix de GLaDOS, de Wheatley et de Cave Johnson.","L'histoire du jeu, son rythme et son humour noir sont présentés comme des éléments uniques, et les spécialistes saluent le travail apporté aux voix de GLaDOS, Wheatley et Cave Johnson.",True
226,"Considéré comme l'un des meilleurs, sinon comme le meilleur pilote de Grand Prix britannique de l'entre-deux-guerres, il s'impose comme le meilleur coureur de l'année 1936 sur voiturettes puis rejoint Daimler-Benz AG entre 1937 et 1939 avec qui il remporte une Grande Épreuve, le Grand Prix d'Allemagne en 1938.",Il n'est que leur humble serviteur et un ministre qui fait de multiples offrandes.,False
137,La version pour Linux a été mise en bêta-test le 25 février 2014.,La version Linux a subi une série de tests.,True
178,"Le jeu introduit de nouveaux personnages comme Wheatley et Cave Johnson respectivement interprétés en version originale par Stephen Merchant et J. K. Simmons, et par Guillaume Lebon et Paul Borne en version française.",Richard Seaman veut revenir sur le devant de la scène.,False
270,"Avec, il remporte presque toutes les courses auxquelles il participe et est le meilleur pilote de voiturettes de la saison, ce qui lui ouvre les portes de l'écurie Mercedes.","Il est le meilleur pilote de voiturette de la saison, ce qui ouvre les portes à l'équipe Mercedes, et il a remporté presque toutes les courses auxquelles il a participé.",True
276,"Recruté comme pilote Junior en 1937, c'est-à-dire comme remplaçant, il gagne la confiance de ses pairs avec une belle deuxième place à la Coupe Vanderbilt.",Pharaon est le seul gagnant car il est le seul à pouvoir se tenir prêt et tirer des flèches depuis son tank.,False
371,"Père nourricier du peuple, Pharaon assure la prospérité en appelant les dieux à réguler les eaux du Nil, en ouvrant les greniers en cas de famine et en garantissant une bonne répartition des terres arables.",Venizelos installe son gouvernement à Athènes en juin 1917 après que la France ait poussé le roi à l'exil.,False
162,"Portal 2 conserve le même système de jeu que Portal, et ajoute de nouvelles fonctionnalités comme les rayons tracteurs, la réflexion de laser, les ponts en lumière, et les gels permettant d'accélérer la vitesse du joueur, de faire rebondir tout élément le percutant ou de placer des portails sur des surfaces sur lesquelles il n'était pas possible d'en créer.",Il a gagné la confiance de ses pairs avec une deuxième place en Coupe Commodore après avoir été recruté comme pilote Junior en 1937.,False
214,"Certains journalistes du domaine vidéoludique listent le jeu parmi les meilleurs de l'année 2011, voire comme le meilleur de tous les temps.","Même si le jeu est le meilleur de tous les temps, certains journalistes le classent comme l'un des meilleurs de 2011.",True
346,"Comblés de biens, les dieux se doivent d'actionner favorablement les forces de la nature pour un bénéfice commun à tous les Égyptiens.","Le commandant en chef des troupes grecques, le prince héritier Constantin, a eu un conflit très sérieux avec lui.",False
323,"Aux premiers, il assure le bon accomplissement des rituels dans les temples ; aux seconds, il garantit la prospérité agricole, la défense du territoire et une justice impartiale.","Aux premiers, il assure la bonne exécution des rituels dans les temples, et aux seconds, il garantit la prospérité agricole, la défense du territoire et une justice impartiale.",True
14,Nuvolari commence à piloter en compétition motocycliste en 1920 alors qu'il est déjà âgé de vingt-sept ans.,"Le 25 février, la version Linux a été testée.",False
426,"C’est dans ce contexte qu’au printemps 1905, il prend la tête d’une insurrection qui se termine par le départ du prince Georges.","Au printemps 1905, il prend la tête d'une insurrection qui prend fin avec le départ de Prince George.",True
391,"Unique législateur, les lois et décrets qu'il promulgue s'inspirent de la sagesse divine.","Tazio Giorgio Nuvolari, également connu sous le nom de Tazio Nuvolari, était un motocycliste et motocycliste italien décédé le 11 août 1953.",False
159,Il est la suite de Portal sorti en 2007.,Le Grand Prix d'Allemagne était le grand événement qu'il avait remporté l'année précédente.,False
96,"Claude de Bourdeille Comte de Montrésor, complotiste contre Richelieu, qui vécu avec Marie de Guise (1615-1688), descendante des Batarnay et Joyeuse inhumés dans la collégiale de Montrésor.","Les nouveaux éléments du système de jeu, la courbe d'apprentissage difficile mais surmontable du jeu et le nouveau mode coopératif sont tous mis en évidence.",False
285,"Cette même année, il rencontre et se marie avec Erica Popp, fille du président et cofondateur de BMW, ce qui entraîne une complète rupture de ban avec sa famille.",Les lois sont inspirées de la sagesse divine.,False
233,Il trouve la mort lors du Grand Prix de Belgique 1939.,Pharaon est le premier prêtre du pays et il est le seul autorisé à dialoguer avec les dieux.,False
87,"Foulques III d'Anjou, dit Foulques Nerra, comte d'Anjou, ordonne la construction du premier donjon sur le site dans la première moitié du XIe siècle.",Le premier donjon du site a été commandé par Foulques III d'Anjou dans la première moitié du XIe siècle.,True
301,"Alors qu'il est en tête, sous la pluie de Spa, sa monoplace part en glisse, s'encastre dans un arbre et s'embrase.","Sous la pluie de Spa, alors qu'il était en tête, sa voiture a glissé, s'est écrasée dans un arbre et a pris feu.",True
322,"Aux premiers, il assure le bon accomplissement des rituels dans les temples ; aux seconds, il garantit la prospérité agricole, la défense du territoire et une justice impartiale.","Aux premiers, il assure la bonne exécution des rituels dans les temples; à ce dernier, il garantit la prospérité agricole, la défense du territoire et une justice impartiale.",True
46,"Nuvolari se tourne de nouveau vers la Scuderia Ferrari, avec le soutien du premier ministre italien Benito Mussolini.",Le Premier ministre italien Benito Mussolini soutient Nuvolari.,True
183,Jonathan Coulton et le groupe The National produisent chacun une chanson pour le jeu.,Jonathan Coulton et The National écrivent une chanson pour le match.,True
78,"C'est à ses pieds que s'est édifié le bourg, d'abord simple lieu-dit de la commune voisine de Beaumont-Village, érigé en paroisse en 1700 seulement, autour de la collégiale Saint-Jean-Baptiste, et devenu commune à la Révolution française.","C'est à ses pieds que fut construite la ville, d'abord simple lieu-dit de la ville voisine de Beaumont-Village, érigée en paroisse seulement en 1700, autour de la collégiale Saint-Jean-Baptiste, et maintenant ville.",True
385,Pharaon est toujours le seul vainqueur ; debout en assommant une grappe de prisonniers ou en décochant des flèches depuis son char de combat.,La Grèce est du côté des gagnants grâce à son action.,False
