,original,paraphrase,similar
177,تايوان (بالصينية التقليدية: 臺灣؛ وبالصينية المبسطة:台湾) كما تُكتب أحيانًا تيوان (بفتح التاء وسكون الياء)، المعروفة رسميًا باسم جمهورية الصين (بالصينية التقليدية: 中華民國؛ وبالصينية المبسطة: 中华民国) وباسم تايبيه الصينية في اللجنة الأولمبية الدولية ومنظمة التجارة العالمية، هي دولة واقعة في شرق آسيا تشكل جزيرة تايوان 99% من أراضيها، كانت قبل عام 1949 جزء لا يتجزأ من دولة الصين الكبرى، واعتبرت عضوا مؤسساً لهيئة الأمم المتحدة وأحد الأعضاء الخمس الدائمين في مجلس الأمن حتى تم تغيير الكيان السياسي وصاحب حق العضوية عام 1971 لحق جمهورية الصين الشعبية بناءً على القرار رقم 2758 والصادر عن جمعية الأمم المتحدة باعتبار جمهورية الصين الشعبية هي الممثل الشرعي الوحيد للكيان السياسي السابق والذي عرف بجمهورية الصين الموحدة قبل نشوب الحرب الأهلية عام 1949 والتي ترتب عنها سيطرة الشيوعيين على الصين المعروفة الآن باسم جمهورية الصين الشعبية في حين سيطر القوميون على جزيرة تايوان.,تُكتب جمهورية الصين ، والمعروفة أيضًا باسم تايوان ، أحيانًا باسم توان ، مع فتح حرف t و sukoon of the ya.,True
242,يبلغ قطره حوالي 4880 كلم وكتلته 0.055 من كتلة الأرض ويتم دورته حول الشمس خلال 87.969 يوم.,يعتبر كتاب الطبقات الكبير مرجعاً في السيرة النبوية وترجماتها وتاريخها ، حيث تناول مؤلفه السيرة النقية النقية ، وعرض الفتوى في المدينة المنورة ، وجمع القرآن الكريم ، ثم قدم الترجمات إلى الصحابة,False
428,وتصحب التغيُّرات الخارجيَّة تغيُّراتٌ داخليَّةٌ أيضًا يتحوَّلُ فرخُ البرمائيّ فيها، باستثناء بعض الأنواع الأرضيَّة من الضفادع والسَّمادر، من التنفُّس بِالخياشيم إلى التنفُّس بِالرئتين.,تشمل التغييرات الداخلية في الفرخ البرمائي التحول من التنفس الخيشومي إلى التنفس الرئوي لبعض الأنواع.,True
279,تتكوّن تركيبة عطارد من 70% معادن و 30% سليكات، وكثافته هي ثاني أكبر كثافة في المجموعة الشمسية وتقل عن كثافة الأرض بحوالي 5.515 غ/سم³ فقط.,اتهم عدد من الدول إيران بامتلاكها قدرات نووية.,False
473,أصغر البرمائيَّات (والفقاريَّات عُمومًا) هو الضُفيدع الأماوي (باللاتينية: Paedophryne amauensis) من غينيا الجديدة، البالغ طوله 7.7 مليمترات (0.30 إنشًا)، أمَّا أضخمها فهو السمندر الصيني الجنوبي العملاق (باللاتينية: Andrias sligoi) البالغ طوله 1.8 أمتار.,أكبر سمندل في العالم هو السمندل الصيني الجنوبي العملاق (لاتيني: Andrias sligoi) ، وأصغره هو الضفدع الأمومي من نيوزيلندا.,True
378,"الولد الصغير هو الاسم الكودي الذي أطلق على أول قنبلة ذرية ألقيت على مدينة هيروشيما اليابانية في (6) أغسطس (1945م) من قاذفة القنابل (بي-29) ""إينولا جاى"" والتي كان يقودها الكولينيل بول تيبيتس من السرب( 393) من القوات الجوية الأمريكية.",أُسقطت القنبلة الذرية الأولى على مدينة هيروشيما اليابانية في 6 أغسطس 1945 ، باستخدام الاسم الرمزي ليتل بوي.,True
170,لم تحذف الأغنية من الألبوم بل لا زالت موجودة بصوت نيللي فرتادو وحدها، ولكن تم تسريب النسخة القديمة من الأغنية التي ظهر بها صوت كريس مارتن في شبكة الإنترنت، يذكر أن كريس هو فنان بريطاني.,النسخة القديمة من الأغنية التي ظهر فيها صوت كريس مارتن تم تسريبها على الإنترنت ، لكن الأغنية مازالت موجودة بصوت نيللي فورتادو.,True
358,يعد كتاب الطبقات الكبير مرجعًا في السيرة النبوية والتراجم والتواريخ، حيث تناول فيه مصنفه السيرة النبوية المطهرة، عارضًا لمن كان يفتي بالمدينة المنورة، ولجمع القرآن الكريم، ثم قدم تراجم للصحابة ومَن بعدهم من التابعين وبعض الفقهاء والعلماء.,يعتبر كتاب الطبقات الكبير مرجعاً في السيرة النبوية وترجماتها وتاريخها ، حيث تناول مؤلفه السيرة النبوية المطهرة ، وعرض الفتوى في المدينة المنورة ، وجمع القرآن الكريم ، ثم عرضه على المصحف الشريف. الصحابة و,True
63,"وقد فازت الرواية بالعديد من الجوائز، بما في ذلك وسام قارئ كاليفورنيا للناشئين، ومنحتها أسبوعية بابليشرز ويكلي، جائزة ""أفضل كتب العام"" لعام 2008.",سيطرت جمهورية الصين على البر الرئيسي الصيني في عام 1912.,False
213,ويحكم الدولة رئيس البلاد الذي يعتبر رئيس الحكومة بالمشاركة مع المجلس التشريعي صاحب السلطة في إقرار القوانين بالبلاد.,رئيس الدولة هو رأس الحكومة وللمجلس التشريعي سلطة إصدار القوانين في البلاد.,True
94,معركة عين جالوت (25 رمضان 658 هـ / 3 سبتمبر 1260م) هي إحدى أبرز المعارك الفاصلة في التاريخ الإسلامي؛ إذ استطاع جيش المماليك بقيادة سيف الدين قطز إلحاق أول هزيمة قاسية بجيش المغول بقيادة كتبغا.,تحتل جمهورية الصين المرتبة 26 في العالم من حيث الناتج المحلي الإجمالي.,False
370,السلاح النووي هو سلاح تدمير فتاك يستخدم عمليات التفاعل النووي، يعتمد في قوته التدميرية على عملية الانشطار النووي أو الاندماج النووي؛ ونتيجة لهذه العملية تكون قوة انفجار قنبلة نووية صغيرة أكبر بكثير من قوة انفجار أضخم القنابل التقليدية، حيث أن بإمكان قنبلة نووية واحدة تدمير أو إلحاق أضرار فادحة بمدينة بكاملها.,إن قوة تفجير قنبلة نووية صغيرة أكبر بكثير من قوة تفجير أكبر القنابل التقليدية بسبب عملية الاندماج النووي.,True
313,وهكذا أخذت صُورة الوضع السياسي لِلدولة الإسلاميَّة الجديدة في الأندلُس تتوضَّح تحت حُكم مُحمَّدِ بن الأحمر، الذي اتخذ غرناطة عاصمةً لهُ بدلاً من جيَّان التي كانت واقعةً تحت تهديد النصارى المُستمر.,اتضحت صورة الوضع السياسي للدولة الإسلامية الجديدة في الأندلس في ظل حكم محمد بن الأحمر الذي اتخذ غرناطة عاصمة له بدلاً من جيان التي كانت تتعرض لتهديد دائم من المسيحيين.,True
